start_id,start_vertex_type,end_id,end_vertex_type,gears
63,vt_car,10,vt_transmission,10
338,vt_car,10,vt_transmission,10
511,vt_car,10,vt_transmission,10
435,vt_car,10,vt_transmission,10
552,vt_car,10,vt_transmission,10
656,vt_car,10,vt_transmission,10
728,vt_car,10,vt_transmission,10
713,vt_car,10,vt_transmission,10
43,vt_car,10,vt_transmission,10
618,vt_car,10,vt_transmission,10
755,vt_car,10,vt_transmission,10
437,vt_car,10,vt_transmission,10
509,vt_car,10,vt_transmission,10
26,vt_car,10,vt_transmission,10
201,vt_car,10,vt_transmission,10
294,vt_car,10,vt_transmission,10
481,vt_car,10,vt_transmission,10
507,vt_car,10,vt_transmission,10
535,vt_car,10,vt_transmission,10
476,vt_car,10,vt_transmission,10
821,vt_car,10,vt_transmission,10
180,vt_car,10,vt_transmission,10
548,vt_car,10,vt_transmission,10
153,vt_car,10,vt_transmission,10
30,vt_car,10,vt_transmission,10
165,vt_car,10,vt_transmission,10
58,vt_car,10,vt_transmission,10
725,vt_car,10,vt_transmission,10
274,vt_car,10,vt_transmission,10
179,vt_car,10,vt_transmission,10
64,vt_car,10,vt_transmission,10
352,vt_car,10,vt_transmission,10
132,vt_car,10,vt_transmission,10
447,vt_car,10,vt_transmission,10
337,vt_car,10,vt_transmission,10
261,vt_car,10,vt_transmission,10
331,vt_car,10,vt_transmission,10
222,vt_car,10,vt_transmission,10
242,vt_car,10,vt_transmission,10
38,vt_car,10,vt_transmission,10
28,vt_car,10,vt_transmission,10
703,vt_car,10,vt_transmission,10
508,vt_car,10,vt_transmission,10
637,vt_car,10,vt_transmission,10
406,vt_car,10,vt_transmission,10
772,vt_car,10,vt_transmission,10
392,vt_car,10,vt_transmission,10
206,vt_car,10,vt_transmission,10
689,vt_car,10,vt_transmission,10
787,vt_car,10,vt_transmission,10
177,vt_car,10,vt_transmission,10
578,vt_car,10,vt_transmission,10
253,vt_car,10,vt_transmission,10
584,vt_car,10,vt_transmission,10
641,vt_car,10,vt_transmission,10
387,vt_car,10,vt_transmission,10
648,vt_car,10,vt_transmission,10
563,vt_car,10,vt_transmission,10
238,vt_car,10,vt_transmission,10
746,vt_car,10,vt_transmission,10
400,vt_car,10,vt_transmission,10
347,vt_car,10,vt_transmission,10
756,vt_car,10,vt_transmission,10
799,vt_car,10,vt_transmission,10
678,vt_car,10,vt_transmission,10
395,vt_car,10,vt_transmission,10
496,vt_car,10,vt_transmission,10
504,vt_car,10,vt_transmission,10
494,vt_car,17,vt_transmission,5
398,vt_car,17,vt_transmission,5
367,vt_car,8,vt_transmission,6
800,vt_car,8,vt_transmission,6
811,vt_car,8,vt_transmission,6
230,vt_car,8,vt_transmission,6
744,vt_car,8,vt_transmission,6
625,vt_car,8,vt_transmission,6
232,vt_car,8,vt_transmission,6
372,vt_car,8,vt_transmission,6
272,vt_car,8,vt_transmission,6
133,vt_car,8,vt_transmission,6
812,vt_car,8,vt_transmission,6
53,vt_car,8,vt_transmission,6
455,vt_car,8,vt_transmission,6
527,vt_car,8,vt_transmission,6
710,vt_car,8,vt_transmission,6
266,vt_car,8,vt_transmission,6
308,vt_car,8,vt_transmission,6
83,vt_car,8,vt_transmission,6
671,vt_car,8,vt_transmission,6
39,vt_car,8,vt_transmission,6
430,vt_car,8,vt_transmission,6
314,vt_car,8,vt_transmission,6
491,vt_car,8,vt_transmission,6
601,vt_car,8,vt_transmission,6
310,vt_car,8,vt_transmission,6
724,vt_car,8,vt_transmission,6
345,vt_car,8,vt_transmission,6
638,vt_car,8,vt_transmission,6
801,vt_car,8,vt_transmission,6
681,vt_car,8,vt_transmission,6
503,vt_car,14,vt_transmission,7
617,vt_car,14,vt_transmission,7
194,vt_car,14,vt_transmission,7
203,vt_car,14,vt_transmission,7
608,vt_car,14,vt_transmission,7
154,vt_car,14,vt_transmission,7
158,vt_car,14,vt_transmission,7
287,vt_car,14,vt_transmission,7
3,vt_car,14,vt_transmission,7
475,vt_car,14,vt_transmission,7
227,vt_car,14,vt_transmission,7
549,vt_car,14,vt_transmission,7
304,vt_car,25,vt_transmission,8
553,vt_car,25,vt_transmission,8
468,vt_car,25,vt_transmission,8
421,vt_car,25,vt_transmission,8
134,vt_car,25,vt_transmission,8
221,vt_car,25,vt_transmission,8
215,vt_car,25,vt_transmission,8
776,vt_car,25,vt_transmission,8
789,vt_car,25,vt_transmission,8
307,vt_car,25,vt_transmission,8
510,vt_car,25,vt_transmission,8
598,vt_car,25,vt_transmission,8
292,vt_car,25,vt_transmission,8
6,vt_car,25,vt_transmission,8
306,vt_car,25,vt_transmission,8
704,vt_car,25,vt_transmission,8
204,vt_car,25,vt_transmission,8
739,vt_car,25,vt_transmission,8
263,vt_car,25,vt_transmission,8
315,vt_car,25,vt_transmission,8
129,vt_car,25,vt_transmission,8
252,vt_car,25,vt_transmission,8
482,vt_car,25,vt_transmission,8
255,vt_car,25,vt_transmission,8
192,vt_car,25,vt_transmission,8
652,vt_car,25,vt_transmission,8
126,vt_car,25,vt_transmission,8
417,vt_car,25,vt_transmission,8
696,vt_car,25,vt_transmission,8
380,vt_car,25,vt_transmission,8
520,vt_car,25,vt_transmission,8
753,vt_car,25,vt_transmission,8
571,vt_car,25,vt_transmission,8
75,vt_car,25,vt_transmission,8
432,vt_car,25,vt_transmission,8
356,vt_car,25,vt_transmission,8
788,vt_car,25,vt_transmission,8
490,vt_car,25,vt_transmission,8
502,vt_car,25,vt_transmission,8
547,vt_car,25,vt_transmission,8
507,vt_car,25,vt_transmission,8
659,vt_car,25,vt_transmission,8
10,vt_car,25,vt_transmission,8
699,vt_car,25,vt_transmission,8
49,vt_car,25,vt_transmission,8
519,vt_car,25,vt_transmission,8
570,vt_car,25,vt_transmission,8
717,vt_car,25,vt_transmission,8
212,vt_car,25,vt_transmission,8
326,vt_car,25,vt_transmission,8
270,vt_car,25,vt_transmission,8
597,vt_car,25,vt_transmission,8
825,vt_car,25,vt_transmission,8
174,vt_car,25,vt_transmission,8
658,vt_car,25,vt_transmission,8
299,vt_car,25,vt_transmission,8
632,vt_car,25,vt_transmission,8
616,vt_car,25,vt_transmission,8
55,vt_car,25,vt_transmission,8
540,vt_car,25,vt_transmission,8
662,vt_car,25,vt_transmission,8
797,vt_car,25,vt_transmission,8
32,vt_car,25,vt_transmission,8
14,vt_car,25,vt_transmission,8
234,vt_car,25,vt_transmission,8
195,vt_car,25,vt_transmission,8
391,vt_car,25,vt_transmission,8
425,vt_car,25,vt_transmission,8
555,vt_car,25,vt_transmission,8
780,vt_car,25,vt_transmission,8
161,vt_car,25,vt_transmission,8
115,vt_car,25,vt_transmission,8
224,vt_car,25,vt_transmission,8
396,vt_car,25,vt_transmission,8
273,vt_car,25,vt_transmission,8
751,vt_car,25,vt_transmission,8
657,vt_car,25,vt_transmission,8
550,vt_car,25,vt_transmission,8
702,vt_car,25,vt_transmission,8
695,vt_car,25,vt_transmission,8
687,vt_car,25,vt_transmission,8
214,vt_car,25,vt_transmission,8
457,vt_car,25,vt_transmission,8
624,vt_car,25,vt_transmission,8
34,vt_car,25,vt_transmission,8
628,vt_car,25,vt_transmission,8
655,vt_car,25,vt_transmission,8
79,vt_car,25,vt_transmission,8
708,vt_car,25,vt_transmission,8
198,vt_car,25,vt_transmission,8
415,vt_car,25,vt_transmission,8
524,vt_car,25,vt_transmission,8
424,vt_car,25,vt_transmission,8
241,vt_car,25,vt_transmission,8
452,vt_car,25,vt_transmission,8
330,vt_car,25,vt_transmission,8
285,vt_car,25,vt_transmission,8
54,vt_car,25,vt_transmission,8
471,vt_car,25,vt_transmission,8
2,vt_car,25,vt_transmission,8
329,vt_car,25,vt_transmission,8
669,vt_car,25,vt_transmission,8
623,vt_car,25,vt_transmission,8
122,vt_car,25,vt_transmission,8
621,vt_car,25,vt_transmission,8
419,vt_car,25,vt_transmission,8
368,vt_car,25,vt_transmission,8
245,vt_car,25,vt_transmission,8
523,vt_car,25,vt_transmission,8
720,vt_car,25,vt_transmission,8
324,vt_car,25,vt_transmission,8
24,vt_car,25,vt_transmission,8
275,vt_car,25,vt_transmission,8
85,vt_car,25,vt_transmission,8
216,vt_car,25,vt_transmission,8
536,vt_car,25,vt_transmission,8
88,vt_car,25,vt_transmission,8
96,vt_car,25,vt_transmission,8
653,vt_car,25,vt_transmission,8
107,vt_car,25,vt_transmission,8
97,vt_car,25,vt_transmission,8
585,vt_car,25,vt_transmission,8
758,vt_car,25,vt_transmission,8
745,vt_car,25,vt_transmission,8
774,vt_car,25,vt_transmission,8
265,vt_car,25,vt_transmission,8
730,vt_car,25,vt_transmission,8
254,vt_car,25,vt_transmission,8
200,vt_car,25,vt_transmission,8
576,vt_car,25,vt_transmission,8
139,vt_car,25,vt_transmission,8
765,vt_car,25,vt_transmission,8
156,vt_car,25,vt_transmission,8
178,vt_car,25,vt_transmission,8
513,vt_car,25,vt_transmission,8
773,vt_car,25,vt_transmission,8
560,vt_car,25,vt_transmission,8
759,vt_car,25,vt_transmission,8
185,vt_car,25,vt_transmission,8
518,vt_car,25,vt_transmission,8
409,vt_car,25,vt_transmission,8
146,vt_car,25,vt_transmission,8
546,vt_car,25,vt_transmission,8
383,vt_car,25,vt_transmission,8
358,vt_car,25,vt_transmission,8
190,vt_car,25,vt_transmission,8
318,vt_car,25,vt_transmission,8
793,vt_car,25,vt_transmission,8
102,vt_car,25,vt_transmission,8
207,vt_car,25,vt_transmission,8
286,vt_car,25,vt_transmission,8
193,vt_car,25,vt_transmission,8
729,vt_car,25,vt_transmission,8
543,vt_car,25,vt_transmission,8
17,vt_car,25,vt_transmission,8
103,vt_car,25,vt_transmission,8
454,vt_car,25,vt_transmission,8
485,vt_car,25,vt_transmission,8
820,vt_car,25,vt_transmission,8
813,vt_car,25,vt_transmission,8
169,vt_car,25,vt_transmission,8
111,vt_car,25,vt_transmission,8
716,vt_car,25,vt_transmission,8
466,vt_car,25,vt_transmission,8
59,vt_car,25,vt_transmission,8
778,vt_car,25,vt_transmission,8
796,vt_car,25,vt_transmission,8
152,vt_car,25,vt_transmission,8
16,vt_car,25,vt_transmission,8
591,vt_car,25,vt_transmission,8
22,vt_car,25,vt_transmission,8
399,vt_car,25,vt_transmission,8
313,vt_car,25,vt_transmission,8
665,vt_car,25,vt_transmission,8
386,vt_car,25,vt_transmission,8
501,vt_car,25,vt_transmission,8
197,vt_car,25,vt_transmission,8
78,vt_car,25,vt_transmission,8
375,vt_car,25,vt_transmission,8
239,vt_car,25,vt_transmission,8
541,vt_car,25,vt_transmission,8
5,vt_car,25,vt_transmission,8
410,vt_car,25,vt_transmission,8
351,vt_car,25,vt_transmission,8
369,vt_car,25,vt_transmission,8
74,vt_car,25,vt_transmission,8
189,vt_car,25,vt_transmission,8
393,vt_car,25,vt_transmission,8
735,vt_car,25,vt_transmission,8
428,vt_car,25,vt_transmission,8
